MUST READ INDIES,https://goodreads.com/list/show/34651.MUST_READ_INDIES,"2,301 books
    
    2,108 voters"
Indie/Self-Published Books,https://goodreads.com/list/show/35450.Indie_Self_Published_Books,"3,279 books
    
    2,107 voters"
Hot Paranormal Romance,https://goodreads.com/list/show/1327.Hot_Paranormal_Romance,"1,648 books
    
    2,106 voters"
Literary Love Triangles (Non-YA),https://goodreads.com/list/show/26046.Literary_Love_Triangles_Non_YA_,"526 books
    
    2,104 voters"
Best Non-fiction War Books,https://goodreads.com/list/show/824.Best_Non_fiction_War_Books,"1,726 books
    
    2,101 voters"
Best Banter in Romance,https://goodreads.com/list/show/29055.Best_Banter_in_Romance,"926 books
    
    2,098 voters"
100 Children's Books to Read in a Lifetime,https://goodreads.com/list/show/76994.100_Children_s_Books_to_Read_in_a_Lifetime,"2,190 books
    
    2,096 voters"
Killer Espionage novels.,https://goodreads.com/list/show/164777.Killer_Espionage_novels_,"999 books
    
    2,092 voters"
Title,List,Listfulldetails
Women and Mental Illness (fiction and nonfiction),https://goodreads.com/list/show/925.Women_and_Mental_Illness_fiction_and_nonfiction_,"1,050 books
    
    2,088 voters"
What we've read so far in...2014,https://goodreads.com/list/show/47542.What_we_ve_read_so_far_in_2014,"9,414 books
    
    2,086 voters"
YA Paranormal Romance,https://goodreads.com/list/show/2894.YA_Paranormal_Romance,"681 books
    
    2,085 voters"
I read the first one and didn't feel compelled to finish the trilogy/series,https://goodreads.com/list/show/4458.I_read_the_first_one_and_didn_t_feel_compelled_to_finish_the_trilogy_series,"868 books
    
    2,080 voters"
أفضل الروايات التي قمت بقراءتها,https://goodreads.com/list/show/7764._,"790 books
    
    2,077 voters"
Smut for the Smart,https://goodreads.com/list/show/21124.Smut_for_the_Smart,"1,570 books
    
    2,074 voters"
Young Adult Road Trip Novels,https://goodreads.com/list/show/6893.Young_Adult_Road_Trip_Novels,"361 books
    
    2,068 voters"
Kick Ass Female Heroines in Paranormal Genre,https://goodreads.com/list/show/10532.Kick_Ass_Female_Heroines_in_Paranormal_Genre,"951 books
    
    2,067 voters"
December 2020 Most Anticipated Romance Book Releases,https://goodreads.com/list/show/150176.December_2020_Most_Anticipated_Romance_Book_Releases,"193 books
    
    2,066 voters"
Best Shapeshifter/Werewolf books,https://goodreads.com/list/show/2128.Best_Shapeshifter_Werewolf_books,"1,472 books
    
    2,066 voters"
Title,List,Listfulldetails
Best School Assigned Books,https://goodreads.com/list/show/7791.Best_School_Assigned_Books,"742 books
    
    2,065 voters"
"Questionable Alphas: Dominant, Possessive, Jealous, Controlling, sometimes scary but always hot.",https://goodreads.com/list/show/73025.Questionable_Alphas_Dominant_Possessive_Jealous_Controlling_sometimes_scary_but_always_hot_,"1,119 books
    
    2,053 voters"
Dresses To Die For!,https://goodreads.com/list/show/5222.Dresses_To_Die_For_,"1,424 books
    
    2,052 voters"
October 2020 Most Anticipated Romances,https://goodreads.com/list/show/148020.October_2020_Most_Anticipated_Romances_,"218 books
    
    2,050 voters"
Can't Wait Sci-Fi/Fantasy of 2016,https://goodreads.com/list/show/89486.Can_t_Wait_Sci_Fi_Fantasy_of_2016,"427 books
    
    2,043 voters"
CAN'T WAIT TO SEE THE COVER!!!,https://goodreads.com/list/show/21083.CAN_T_WAIT_TO_SEE_THE_COVER_,"246 books
    
    2,042 voters"
If you like CLANCY.,https://goodreads.com/list/show/164780.If_you_like_CLANCY_,"955 books
    
    2,038 voters"
2010 Debut Authors (Young Adult & Middle Grade Literature),https://goodreads.com/list/show/3727.2010_Debut_Authors_Young_Adult_Middle_Grade_Literature_,"292 books
    
    2,034 voters"
Spy novels that THRILL.,https://goodreads.com/list/show/164779.Spy_novels_that_THRILL_,"988 books
    
    2,025 voters"
Most Under-rated Science Fiction,https://goodreads.com/list/show/549.Most_Under_rated_Science_Fiction,"1,936 books
    
    2,023 voters"
Title,List,Listfulldetails
Slow romance,https://goodreads.com/list/show/46915.Slow_romance,"820 books
    
    2,022 voters"
Best Arabic Book's Cover Design أفضل تصميم غلاف (كتب عربية),https://goodreads.com/list/show/6855.Best_Arabic_Book_s_Cover_Design_,"729 books
    
    2,022 voters"
LGBTQ for YA,https://goodreads.com/list/show/3392.LGBTQ_for_YA,"1,046 books
    
    2,020 voters"
"The ""Can't Wait"" Book of '09",https://goodreads.com/list/show/1443.The_Can_t_Wait_Book_of_09,"443 books
    
    2,016 voters"
The Definitive Horror Book List,https://goodreads.com/list/show/3371.The_Definitive_Horror_Book_List,"1,344 books
    
    2,008 voters"
August 2021 Most Anticipated Romance Releases,https://goodreads.com/list/show/158729.August_2021_Most_Anticipated_Romance_Releases,"250 books
    
    2,003 voters"
Best Picture Books,https://goodreads.com/list/show/460.Best_Picture_Books,"2,894 books
    
    2,002 voters"
Popular Books that Annoy You,https://goodreads.com/list/show/1097.Popular_Books_that_Annoy_You,"809 books
    
    1,999 voters"
You Want to Read in 2010,https://goodreads.com/list/show/4021.You_Want_to_Read_in_2010,"1,080 books
    
    1,996 voters"
Most Difficult Novels,https://goodreads.com/list/show/827.Most_Difficult_Novels,"561 books
    
    1,996 voters"
Title,List,Listfulldetails
Can't Wait Best New Romances for 2017 (New Releases/ Upcoming Releases),https://goodreads.com/list/show/101587.Can_t_Wait_Best_New_Romances_for_2017_New_Releases_Upcoming_Releases_,"651 books
    
    1,995 voters"
Greatest hidden EBOOKS,https://goodreads.com/list/show/16754.Greatest_hidden_EBOOKS,"1,673 books
    
    1,992 voters"
Best Unknown Books,https://goodreads.com/list/show/2022.Best_Unknown_Books,"2,294 books
    
    1,988 voters"
Quirky Southern Fiction,https://goodreads.com/list/show/6825.Quirky_Southern_Fiction,"955 books
    
    1,986 voters"
Medicine and Literature,https://goodreads.com/list/show/2122.Medicine_and_Literature,"1,807 books
    
    1,984 voters"
Young Adult Fiction With Sex,https://goodreads.com/list/show/7002.Young_Adult_Fiction_With_Sex,"897 books
    
    1,982 voters"
SciFi so real its SCARY.,https://goodreads.com/list/show/164781.SciFi_so_real_its_SCARY_,"1,106 books
    
    1,981 voters"
August 2019 Most-Anticipated Romances,https://goodreads.com/list/show/135087.August_2019_Most_Anticipated_Romances,"181 books
    
    1,981 voters"
Ghost Stories,https://goodreads.com/list/show/664.Ghost_Stories,"1,388 books
    
    1,978 voters"
2014 Contemporary YA,https://goodreads.com/list/show/26001.2014_Contemporary_YA,"261 books
    
    1,973 voters"
Title,List,Listfulldetails
2010 Best Books for Young Adults (Nominations),https://goodreads.com/list/show/2807.2010_Best_Books_for_Young_Adults_Nominations_,"615 books
    
    1,973 voters"
World War II Fiction,https://goodreads.com/list/show/229.World_War_II_Fiction,"1,151 books
    
    1,973 voters"
Required Reading Graphic Novels,https://goodreads.com/list/show/413.Required_Reading_Graphic_Novels,"1,149 books
    
    1,966 voters"
Epic Thriller Series.,https://goodreads.com/list/show/164782.Epic_Thriller_Series_,"935 books
    
    1,962 voters"
Can't Wait Books of 2015 (official),https://goodreads.com/list/show/46250.Can_t_Wait_Books_of_2015_official_,"739 books
    
    1,958 voters"
"Great ""Dog"" Books",https://goodreads.com/list/show/665.Great_Dog_Books,"1,183 books
    
    1,953 voters"
Fantastic Future Warfare novels.,https://goodreads.com/list/show/164783.Fantastic_Future_Warfare_novels_,"899 books
    
    1,947 voters"
Most Talked about Books on Facebook,https://goodreads.com/list/show/71747.Most_Talked_about_Books_on_Facebook,"939 books
    
    1,946 voters"
Beauty and the Beast,https://goodreads.com/list/show/253.Beauty_and_the_Beast,"663 books
    
    1,946 voters"
Booker Prize Winners,https://goodreads.com/list/show/239.Booker_Prize_Winners,"58 books
    
    1,945 voters"
Title,List,Listfulldetails
Best Indie Books/Authors,https://goodreads.com/list/show/10199.Best_Indie_Books_Authors,"1,961 books
    
    1,944 voters"
Best Nicholas Sparks Books,https://goodreads.com/list/show/444.Best_Nicholas_Sparks_Books,"22 books
    
    1,940 voters"
Thrilling Hard Tech Fiction.,https://goodreads.com/list/show/164784.Thrilling_Hard_Tech_Fiction_,"923 books
    
    1,939 voters"
I'm a Celebrity. Love Me!,https://goodreads.com/list/show/11524.I_m_a_Celebrity_Love_Me_,"938 books
    
    1,938 voters"
February 2021 Most Anticipated Romance Releases,https://goodreads.com/list/show/150684.February_2021_Most_Anticipated_Romance_Releases,"219 books
    
    1,934 voters"
2015 Paranormal Romance/Urban Fantasy (January - June),https://goodreads.com/list/show/44892.2015_Paranormal_Romance_Urban_Fantasy_January_June_,"312 books
    
    1,929 voters"
Mythologies and Retellings of Fairy Tales & Classics,https://goodreads.com/list/show/19512.Mythologies_and_Retellings_of_Fairy_Tales_Classics,"1,565 books
    
    1,929 voters"
Books I Have Every Intention Of Reading This Year,https://goodreads.com/list/show/1904.Books_I_Have_Every_Intention_Of_Reading_This_Year,"4,121 books
    
    1,921 voters"
Best South Asian Fiction,https://goodreads.com/list/show/48.Best_South_Asian_Fiction,"701 books
    
    1,920 voters"
Best Books of 2019,https://goodreads.com/list/show/131403.Best_Books_of_2019,"1,308 books
    
    1,914 voters"
Title,List,Listfulldetails
Best children's books EVER,https://goodreads.com/list/show/621.Best_children_s_books_EVER,"1,925 books
    
    1,911 voters"
2014 Romantic Releases (October to December),https://goodreads.com/list/show/52658.2014_Romantic_Releases_October_to_December_,"415 books
    
    1,909 voters"
November 2020 Most-Anticipated Romances,https://goodreads.com/list/show/147834.November_2020_Most_Anticipated_Romances,"165 books
    
    1,908 voters"
100 Best Books of All Time: The World Library List,https://goodreads.com/list/show/9440.100_Best_Books_of_All_Time_The_World_Library_List,"102 books
    
    1,905 voters"
Best LGBTQIA literature,https://goodreads.com/list/show/926.Best_LGBTQIA_literature,"1,500 books
    
    1,904 voters"
Mystery and Espionage WINNERS.,https://goodreads.com/list/show/164785.Mystery_and_Espionage_WINNERS_,"467 books
    
    1,902 voters"
If I Had A Time Machine I Would Travel Into The Future Just To Get These Books,https://goodreads.com/list/show/19472.If_I_Had_A_Time_Machine_I_Would_Travel_Into_The_Future_Just_To_Get_These_Books,"19 books
    
    1,902 voters"
Spy vs Spy Masterpieces.,https://goodreads.com/list/show/164787.Spy_vs_Spy_Masterpieces_,"947 books
    
    1,900 voters"
November 2019 Most-Anticipated Romances,https://goodreads.com/list/show/136363.November_2019_Most_Anticipated_Romances_,"188 books
    
    1,895 voters"
Best Gay For You Romance,https://goodreads.com/list/show/2546.Best_Gay_For_You_Romance,"866 books
    
    1,894 voters"
Title,List,Listfulldetails
Best Books About Animals,https://goodreads.com/list/show/89.Best_Books_About_Animals,"1,670 books
    
    1,894 voters"
March 2020 Most-Anticipated Romances,https://goodreads.com/list/show/141594.March_2020_Most_Anticipated_Romances,"192 books
    
    1,891 voters"
I Cried When I Read This,https://goodreads.com/list/show/11358.I_Cried_When_I_Read_This,"975 books
    
    1,891 voters"
Gotta Have 'Em,https://goodreads.com/list/show/2800.Gotta_Have_Em,"1,158 books
    
    1,891 voters"
2015 Romantic Releases (APRIL to JUNE),https://goodreads.com/list/show/80829.2015_Romantic_Releases_APRIL_to_JUNE_,"337 books
    
    1,883 voters"
You Read a Book about What?,https://goodreads.com/list/show/8342.You_Read_a_Book_about_What_,"2,712 books
    
    1,882 voters"
Best Books You've Never Heard of....,https://goodreads.com/list/show/15845.Best_Books_You_ve_Never_Heard_of_,"1,296 books
    
    1,881 voters"
كتب تخطط لقراءتها في 2013,https://goodreads.com/list/show/14847._2013,"1,339 books
    
    1,881 voters"
Best Eye on the Cover,https://goodreads.com/list/show/12921.Best_Eye_on_the_Cover,"800 books
    
    1,880 voters"
Sports Romances,https://goodreads.com/list/show/4520.Sports_Romances,"1,180 books
    
    1,880 voters"
Title,List,Listfulldetails
Five Star Fantasy Books,https://goodreads.com/list/show/138.Five_Star_Fantasy_Books,"1,621 books
    
    1,879 voters"
m/m books you must read,https://goodreads.com/list/show/17150._m_m_books_you_must_read,"2,546 books
    
    1,875 voters"
Buku Indonesia Sepanjang Masa,https://goodreads.com/list/show/1572.Buku_Indonesia_Sepanjang_Masa,"527 books
    
    1,871 voters"
January 2019 Most Anticipated Romances,https://goodreads.com/list/show/128701.January_2019_Most_Anticipated_Romances,"139 books
    
    1,868 voters"
Best Fantasy of the 2010s,https://goodreads.com/list/show/38633.Best_Fantasy_of_the_2010s,"1,531 books
    
    1,867 voters"
July 2021 Most Anticipated Romance Book Releases,https://goodreads.com/list/show/154715.July_2021_Most_Anticipated_Romance_Book_Releases,"222 books
    
    1,863 voters"
Best Books of 2020,https://goodreads.com/list/show/143444.Best_Books_of_2020,"1,371 books
    
    1,857 voters"
Most Possessive Romantic Men,https://goodreads.com/list/show/12597.Most_Possessive_Romantic_Men,"1,256 books
    
    1,846 voters"
Cult Classics,https://goodreads.com/list/show/2522.Cult_Classics,"1,474 books
    
    1,845 voters"
Best True Crime,https://goodreads.com/list/show/903.Best_True_Crime,"1,179 books
    
    1,844 voters"
Title,List,Listfulldetails
Best Traveling Vicariously,https://goodreads.com/list/show/2040.Best_Traveling_Vicariously,"2,097 books
    
    1,843 voters"
Chick Lit for the Beach,https://goodreads.com/list/show/59.Chick_Lit_for_the_Beach,"1,348 books
    
    1,841 voters"
Can't Wait Sci-Fi/Fantasy of 2019,https://goodreads.com/list/show/124876.Can_t_Wait_Sci_Fi_Fantasy_of_2019,"589 books
    
    1,838 voters"
Highly Anticipated 2015 Releases,https://goodreads.com/list/show/82256.Highly_Anticipated_2015_Releases,"552 books
    
    1,835 voters"
Africa (fiction and nonfiction),https://goodreads.com/list/show/823.Africa_fiction_and_nonfiction_,"1,709 books
    
    1,828 voters"
Kidnapped!,https://goodreads.com/list/show/7521.Kidnapped_,"751 books
    
    1,826 voters"
November 2021 Most Anticipated Romance Releases,https://goodreads.com/list/show/160080.November_2021_Most_Anticipated_Romance_Releases,"245 books
    
    1,822 voters"
Hottest Guy on a Cover,https://goodreads.com/list/show/1914.Hottest_Guy_on_a_Cover,"1,647 books
    
    1,822 voters"
2013 Paranormal Romance/Urban Fantasy (July - December),https://goodreads.com/list/show/23851.2013_Paranormal_Romance_Urban_Fantasy_July_December_,"360 books
    
    1,820 voters"
Best Heroine in a Fantasy Book,https://goodreads.com/list/show/649.Best_Heroine_in_a_Fantasy_Book,"1,449 books
    
    1,818 voters"
Title,List,Listfulldetails
March 2022 Most Anticipated Romance Releases,https://goodreads.com/list/show/166758.March_2022_Most_Anticipated_Romance_Releases,"321 books
    
    1,817 voters"
Falling in Love with Best Friend/Best Friend's Brother/Brother's Best Friend,https://goodreads.com/list/show/24843.Falling_in_Love_with_Best_Friend_Best_Friend_s_Brother_Brother_s_Best_Friend,"731 books
    
    1,817 voters"
What We've Read So Far In 2010,https://goodreads.com/list/show/4244.What_We_ve_Read_So_Far_In_2010,"5,035 books
    
    1,814 voters"
October 2021 Most Anticipated Romance Releases,https://goodreads.com/list/show/158069.October_2021_Most_Anticipated_Romance_Releases_,"267 books
    
    1,811 voters"
January 2021 Most Anticipated Romance Book Releases,https://goodreads.com/list/show/150525.January_2021_Most_Anticipated_Romance_Book_Releases,"198 books
    
    1,808 voters"
The Great Classics You Have Not Read Yet,https://goodreads.com/list/show/4882.The_Great_Classics_You_Have_Not_Read_Yet,"740 books
    
    1,805 voters"
Most Anticipated Romance Books of 2019,https://goodreads.com/list/show/123029.Most_Anticipated_Romance_Books_of_2019,"605 books
    
    1,799 voters"
Favorite Book in the Harry Potter Series,https://goodreads.com/list/show/895.Favorite_Book_in_the_Harry_Potter_Series,"22 books
    
    1,799 voters"
"The Unknown, Hidden Gems of Historical Fiction",https://goodreads.com/list/show/13934.The_Unknown_Hidden_Gems_of_Historical_Fiction,"2,042 books
    
    1,796 voters"
Substance Abuse & Addiction,https://goodreads.com/list/show/575.Substance_Abuse_Addiction,"686 books
    
    1,791 voters"
Title,List,Listfulldetails
"The ""Can't Wait"" Books of 2011",https://goodreads.com/list/show/4903.The_Can_t_Wait_Books_of_2011,"617 books
    
    1,789 voters"
Best Amharic Books,https://goodreads.com/list/show/89548.Best_Amharic_Books,"213 books
    
    1,787 voters"
Best Books of the Decade: 1970s,https://goodreads.com/list/show/21.Best_Books_of_the_Decade_1970s,"1,841 books
    
    1,787 voters"
Student-Teacher Affair Novels,https://goodreads.com/list/show/3024.Student_Teacher_Affair_Novels,"364 books
    
    1,783 voters"
Books you want everyone to know about!,https://goodreads.com/list/show/1617.Books_you_want_everyone_to_know_about_,"4,692 books
    
    1,782 voters"
Recommended Thriller/Suspense,https://goodreads.com/list/show/22553.Recommended_Thriller_Suspense,"2,141 books
    
    1,777 voters"
2021 Contemporary Romance Releases,https://goodreads.com/list/show/151688.2021_Contemporary_Romance_Releases,"344 books
    
    1,776 voters"
January 2022 Most Anticipated Romance Releases,https://goodreads.com/list/show/163261.January_2022_Most_Anticipated_Romance_Releases,"295 books
    
    1,775 voters"
YA Angels,https://goodreads.com/list/show/5486.YA_Angels,"388 books
    
    1,772 voters"
إصدارات في معرض القاهرة للكتاب 2015,https://goodreads.com/list/show/82658._2015,"569 books
    
    1,770 voters"
Title,List,Listfulldetails
Favorite Shoujo Manga,https://goodreads.com/list/show/1764.Favorite_Shoujo_Manga,"396 books
    
    1,769 voters"
"Most Anticipated Books of 2012! {PNR, UF & PNYA}",https://goodreads.com/list/show/15615.Most_Anticipated_Books_of_2012_PNR_UF_PNYA_,"624 books
    
    1,768 voters"
Best Girl in a Dress Cover of 2012,https://goodreads.com/list/show/17745.Best_Girl_in_a_Dress_Cover_of_2012,"459 books
    
    1,766 voters"
2015 Romantic Releases (JANUARY to MARCH),https://goodreads.com/list/show/79539.2015_Romantic_Releases_JANUARY_to_MARCH_,"351 books
    
    1,765 voters"
Best YA Romance,https://goodreads.com/list/show/16830.Best_YA_Romance,"1,167 books
    
    1,765 voters"
Best Women's Fiction Novels,https://goodreads.com/list/show/8691.Best_Women_s_Fiction_Novels,"2,058 books
    
    1,762 voters"
I Saw the Movie & Read the Book,https://goodreads.com/list/show/2451.I_Saw_the_Movie_Read_the_Book,"1,876 books
    
    1,754 voters"
Suggested Reads for the Vaginal Fantasy Book Club,https://goodreads.com/list/show/77767.Suggested_Reads_for_the_Vaginal_Fantasy_Book_Club,"845 books
    
    1,751 voters"
Best Dark Humor,https://goodreads.com/list/show/3753.Best_Dark_Humor,"674 books
    
    1,751 voters"
"DCPL 's Teen Love & Sex (Some Romance) Booklist, for OWL",https://goodreads.com/list/show/165.DCPL_s_Teen_Love_Sex_Some_Romance_Booklist_for_OWL,"464 books
    
    1,748 voters"
Title,List,Listfulldetails
Over 35 List: Books You Most Want to Read in 2015,https://goodreads.com/list/show/82967.Over_35_List_Books_You_Most_Want_to_Read_in_2015,"1,113 books
    
    1,743 voters"
Best Survival Stories,https://goodreads.com/list/show/1982.Best_Survival_Stories,"1,112 books
    
    1,742 voters"
Books For Older Teens,https://goodreads.com/list/show/2799.Books_For_Older_Teens,"1,096 books
    
    1,737 voters"
Kindle Unlimited Fantasy and SciFi Favorites,https://goodreads.com/list/show/84042.Kindle_Unlimited_Fantasy_and_SciFi_Favorites,"3,091 books
    
    1,735 voters"
"Bad Boy Bikers, Rockers or Tattoo Artists",https://goodreads.com/list/show/22360.Bad_Boy_Bikers_Rockers_or_Tattoo_Artists,"721 books
    
    1,735 voters"
Favorite Memoirs/Autobiographies,https://goodreads.com/list/show/464.Favorite_Memoirs_Autobiographies_,"1,837 books
    
    1,733 voters"
Best Funny Paranormal Romances,https://goodreads.com/list/show/4379.Best_Funny_Paranormal_Romances,"867 books
    
    1,730 voters"
Best Unknown Young Adult Books,https://goodreads.com/list/show/17753.Best_Unknown_Young_Adult_Books,"807 books
    
    1,729 voters"
Fantasy Books Written for Adults,https://goodreads.com/list/show/2479.Fantasy_Books_Written_for_Adults,"1,163 books
    
    1,729 voters"
Best Love Story,https://goodreads.com/list/show/16291.Best_Love_Story,"1,463 books
    
    1,725 voters"
Title,List,Listfulldetails
Best Books of the Decade: 1960s,https://goodreads.com/list/show/18.Best_Books_of_the_Decade_1960s,"1,447 books
    
    1,725 voters"
When Friends Fall In Love,https://goodreads.com/list/show/6590.When_Friends_Fall_In_Love,"996 books
    
    1,722 voters"
Books That Had Me Bawling My Eyes Out,https://goodreads.com/list/show/34102.Books_That_Had_Me_Bawling_My_Eyes_Out,"758 books
    
    1,721 voters"
Best Graphic Novels for Children,https://goodreads.com/list/show/5038.Best_Graphic_Novels_for_Children,"1,273 books
    
    1,719 voters"
September 2021 Most Anticipated Romance Releases,https://goodreads.com/list/show/160596.September_2021_Most_Anticipated_Romance_Releases,"264 books
    
    1,703 voters"
"Young Adults ""CAN'T FREAKIN WAIT TO READ"" Books",https://goodreads.com/list/show/4637.Young_Adults_CAN_T_FREAKIN_WAIT_TO_READ_Books,"682 books
    
    1,697 voters"
50 Books That Will Change Your Life - Chapters/Indigo,https://goodreads.com/list/show/12751.50_Books_That_Will_Change_Your_Life_Chapters_Indigo,"392 books
    
    1,694 voters"
Best M/M Romance Published in 2013,https://goodreads.com/list/show/29796.Best_M_M_Romance_Published_in_2013,"684 books
    
    1,693 voters"
Like 50 Shades of Grey,https://goodreads.com/list/show/21208.Like_50_Shades_of_Grey,"686 books
    
    1,691 voters"
Best Romance Series,https://goodreads.com/list/show/2523.Best_Romance_Series,"936 books
    
    1,690 voters"
Title,List,Listfulldetails
Christian Fiction Books That Would Make Great Movies!!!,https://goodreads.com/list/show/16552.Christian_Fiction_Books_That_Would_Make_Great_Movies_,"1,906 books
    
    1,689 voters"
Best Gay Shifters,https://goodreads.com/list/show/2534.Best_Gay_Shifters,"1,262 books
    
    1,687 voters"
The Best Time Travel Books of All Time,https://goodreads.com/list/show/4018.The_Best_Time_Travel_Books_of_All_Time,"714 books
    
    1,680 voters"
100 Historical Romances To Read Before You Die,https://goodreads.com/list/show/2698.100_Historical_Romances_To_Read_Before_You_Die,"1,357 books
    
    1,679 voters"
Books that really should be known and read by a lot more people (YA & Juvenile Fiction),https://goodreads.com/list/show/4649.Books_that_really_should_be_known_and_read_by_a_lot_more_people_YA_Juvenile_Fiction_,"1,682 books
    
    1,678 voters"
Best Business Books,https://goodreads.com/list/show/1170.Best_Business_Books,"915 books
    
    1,678 voters"
Best Jodi Picoult Books,https://goodreads.com/list/show/442.Best_Jodi_Picoult_Books,"27 books
    
    1,672 voters"
Best YA Dystopian/Utopian/Apocalyptic/Post-Apocalyptic,https://goodreads.com/list/show/17200.Best_YA_Dystopian_Utopian_Apocalyptic_Post_Apocalyptic,"751 books
    
    1,668 voters"
Books White People Need to Read,https://goodreads.com/list/show/12546.Books_White_People_Need_to_Read,"1,223 books
    
    1,667 voters"
Best Dark Books Ever,https://goodreads.com/list/show/78142.Best_Dark_Books_Ever_,"1,048 books
    
    1,662 voters"
Title,List,Listfulldetails
Book Boyfriends - New Adult/YA,https://goodreads.com/list/show/31195.Book_Boyfriends_New_Adult_YA,"1,053 books
    
    1,660 voters"
Food-Related Non-Fiction,https://goodreads.com/list/show/139.Food_Related_Non_Fiction,"1,131 books
    
    1,660 voters"
Best Indie Fantasy Books Worth a Read,https://goodreads.com/list/show/5897.Best_Indie_Fantasy_Books_Worth_a_Read,"1,412 books
    
    1,652 voters"
November 2018 Most Anticipated Romances,https://goodreads.com/list/show/126983.November_2018_Most_Anticipated_Romances,"132 books
    
    1,650 voters"
Best Experimental Books Ever,https://goodreads.com/list/show/4422.Best_Experimental_Books_Ever,"1,074 books
    
    1,650 voters"
Best Historical Fiction Set in UK and Ireland,https://goodreads.com/list/show/3339.Best_Historical_Fiction_Set_in_UK_and_Ireland,"1,254 books
    
    1,649 voters"
Great Debut Novels,https://goodreads.com/list/show/625.Great_Debut_Novels,"1,169 books
    
    1,648 voters"
Most Beautiful YA  Covers of  2015,https://goodreads.com/list/show/84847.Most_Beautiful_YA_Covers_of_2015,"412 books
    
    1,647 voters"
The Best Humorous Gay Romances,https://goodreads.com/list/show/4921.The_Best_Humorous_Gay_Romances,"837 books
    
    1,644 voters"
NEW ADULT fantasy & paranormal romance,https://goodreads.com/list/show/43342.NEW_ADULT_fantasy_paranormal_romance,"1,188 books
    
    1,638 voters"
Title,List,Listfulldetails
I Love A Man In Uniform,https://goodreads.com/list/show/4250.I_Love_A_Man_In_Uniform,"1,584 books
    
    1,637 voters"
Goodreads Choice Awards 2019 (eligible for write-in only),https://goodreads.com/list/show/133723.Goodreads_Choice_Awards_2019_eligible_for_write_in_only_,"1,127 books
    
    1,636 voters"
معرض القاهرة للكتاب 2014,https://goodreads.com/list/show/47406._2014,"590 books
    
    1,635 voters"
Best Cover Art 2011 (Non-YA),https://goodreads.com/list/show/14697.Best_Cover_Art_2011_Non_YA_,"292 books
    
    1,634 voters"
Best Fantasy Books,https://goodreads.com/list/show/367.Best_Fantasy_Books,"1,551 books
    
    1,632 voters"
Best Middle Ages Books,https://goodreads.com/list/show/301.Best_Middle_Ages_Books,"1,173 books
    
    1,631 voters"
2014 Swoony Awards,https://goodreads.com/list/show/79941.2014_Swoony_Awards,"233 books
    
    1,630 voters"
LGBTQ Science Fiction and Fantasy,https://goodreads.com/list/show/7677.LGBTQ_Science_Fiction_and_Fantasy,"1,716 books
    
    1,629 voters"
Best Fantasy World,https://goodreads.com/list/show/6692.Best_Fantasy_World,"1,402 books
    
    1,626 voters"
Real Bikers Romance,https://goodreads.com/list/show/32589.Real_Bikers_Romance_,"444 books
    
    1,620 voters"
Title,List,Listfulldetails
Books that scored a five by me,https://goodreads.com/list/show/1744.Books_that_scored_a_five_by_me,"5,958 books
    
    1,618 voters"
Best Female Teen Books,https://goodreads.com/list/show/1194.Best_Female_Teen_Books_,"1,100 books
    
    1,618 voters"
Werewolf and Shifter Romance,https://goodreads.com/list/show/10145.Werewolf_and_Shifter_Romance,"991 books
    
    1,608 voters"
Best YA Spy/Mystery Novels,https://goodreads.com/list/show/4727.Best_YA_Spy_Mystery_Novels,"597 books
    
    1,607 voters"
Best Cover Fall/Winter 2011,https://goodreads.com/list/show/14472.Best_Cover_Fall_Winter_2011,"405 books
    
    1,605 voters"
Darkest Books Of All Time,https://goodreads.com/list/show/2932.Darkest_Books_Of_All_Time,"1,135 books
    
    1,605 voters"
Best Books About Tudor England,https://goodreads.com/list/show/382.Best_Books_About_Tudor_England,"608 books
    
    1,605 voters"
I Like Serial Killers,https://goodreads.com/list/show/1046.I_Like_Serial_Killers,"960 books
    
    1,604 voters"
The Best Omnibuses and Box Sets,https://goodreads.com/list/show/2881.The_Best_Omnibuses_and_Box_Sets,"483 books
    
    1,597 voters"
NEW BOOKS TO WATCH,https://goodreads.com/list/show/14330.NEW_BOOKS_TO_WATCH,"1,363 books
    
    1,596 voters"
Title,List,Listfulldetails
Best New Author Books,https://goodreads.com/list/show/9608.Best_New_Author_Books,"1,422 books
    
    1,593 voters"
Favorite Novels Which Won the Hugo Award,https://goodreads.com/list/show/219.Favorite_Novels_Which_Won_the_Hugo_Award,"80 books
    
    1,593 voters"
Hardest Book to Put Down,https://goodreads.com/list/show/12272.Hardest_Book_to_Put_Down,"4,376 books
    
    1,590 voters"
Kindle Unlimited Romance Favorites,https://goodreads.com/list/show/83741.Kindle_Unlimited_Romance_Favorites,"3,317 books
    
    1,589 voters"
100 Young Adult Books to Read in a Lifetime: Readers Picks,https://goodreads.com/list/show/87859.100_Young_Adult_Books_to_Read_in_a_Lifetime_Readers_Picks,"1,308 books
    
    1,587 voters"
Best Kinky F*ckery Books,https://goodreads.com/list/show/18850.Best_Kinky_F_ckery_Books,"1,202 books
    
    1,586 voters"
Children's Picture Books With Beautiful illustrations,https://goodreads.com/list/show/1191.Children_s_Picture_Books_With_Beautiful_illustrations,"1,979 books
    
    1,584 voters"
Best Christian Historical Fiction,https://goodreads.com/list/show/6984.Best_Christian_Historical_Fiction,"1,467 books
    
    1,582 voters"
